GVOG	num_species_with_GVOG	consensus_NOG	nog_category_abbr	nog_category	nog_description	proteins_with_plurality_NOG_annotation	consensus_pfam	pfam_desc	prots_with_plurality_pfam_annotation	proteins_in_GVOG
GVOG19762	27	2Z8V7	S	Function unknown	unknown	28	no_annot	no_annot	25	28
GVOG19763	2	2Z8V7	S	Function unknown	unknown	2	no_annot	no_annot	2	2
GVOG19764	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19765	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	2	2
GVOG19766	2	arCOG04244	F	Nucleotide transport and metabolism	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	2	PF01194	; RNA_pol_N; RNA polymerases N / 8 kDa subunit	2	2
GVOG19767	10	COG2520	J	Translation, ribosomal structure and biogenesis	Methyltransferase fkbm family	10	PF05050	NADP_Rossmann; Methyltransf_21; Methyltransferase FkbM domain	9	10
GVOG19768	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19769	2	COG5190	K	Transcription	TFIIF-interacting CTD	2	PF03031	HAD; NIF; NLI interacting factor-like phosphatase	2	2
GVOG19770	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF01391	; Collagen; Collagen triple helix repeat (20 copies)	2	2
GVOG19771	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_consensus_PFAM	no_consensus_PFAM	1	2
GVOG19772	5	2S5FC	S	Function unknown	unknown	4	no_annot	no_annot	3	5
GVOG19773	2	2S5FC	S	Function unknown	unknown	2	no_annot	no_annot	2	2
GVOG19774	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19775	4	COG0393	V	Defense mechanisms	Putative heavy-metal-binding	4	PF01906	YbjQ-like; YbjQ_1; Putative heavy-metal-binding	5	5
GVOG19776	2	2SFJE	S	Function unknown	unknown	2	no_annot	no_annot	3	3
GVOG19777	3	arCOG07473	S	Function unknown	unknown	3	no_annot	no_annot	3	3
GVOG19778	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19779	3	32XGV	S	Function unknown	unknown	2	no_annot	no_annot	3	3
GVOG19780	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	4	4
GVOG19781	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	2	2
GVOG19782	3	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	3	3
GVOG19783	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF01040	Terp_synthase; UbiA; UbiA prenyltransferase family	2	2
GVOG19784	2	2ZABG	S	Function unknown	unknown	2	no_consensus_PFAM	no_consensus_PFAM	1	2
GVOG19785	2	33HGK	S	Function unknown	Sulfotransferase family	2	PF03567	P-loop_NTPase; Sulfotransfer_2; Sulfotransferase family	2	2
GVOG19786	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19787	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19788	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG19789	2	COG0401	S	Function unknown	homolog of Blt101	2	no_consensus_PFAM	no_consensus_PFAM	1	2
GVOG19790	3	2SKWG	S	Function unknown	unknown	3	no_annot	no_annot	3	3
GVOG19791	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19792	3	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	3
GVOG19793	2	COG5164	K	Transcription	cell wall organization	2	PF01391	; Collagen; Collagen triple helix repeat (20 copies)	2	2
GVOG19794	35	KOG0615	T	Signal transduction mechanisms	cellular response to bisphenol A	22	PF05445	PKinase; Pox_ser-thr_kin; Poxvirus serine/threonine protein kinase	36	36
GVOG19795	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	no_annot	no_annot	2	2
GVOG19796	4	2RYTE	S	Function unknown	Glycosyltransferase (GlcNAc)	4	PF11397	GT-A; GlcNAc; Glycosyltransferase (GlcNAc)	4	4
GVOG19797	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	PF00125	Histone; Histone; Core histone H2A/H2B/H3/H4	3	4
GVOG19798	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19799	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF13640	Cupin; 2OG-FeII_Oxy_3; 2OG-Fe(II) oxygenase superfamily	2	2
GVOG19800	19	no_annot	no_annot	no_annot	no_annot	16	PF01762	GT-A; Galactosyl_T; Galactosyltransferase	10	19
GVOG19801	2	KOG2287	M	Cell wall/membrane/envelope biogenesis	galactosyltransferase activity	2	no_consensus_PFAM	no_consensus_PFAM	1	2
GVOG19802	7	2S74X	S	Function unknown	unknown	4	no_annot	no_annot	7	7
GVOG19803	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19804	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19805	8	no_annot	no_annot	no_annot	no_annot	7	no_annot	no_annot	8	8
GVOG19806	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG19807	3	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	3	3
GVOG19808	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF13884	; Peptidase_S74; Chaperone of endosialidase	2	2
GVOG19809	3	2ZV5I	S	Function unknown	unknown	3	no_annot	no_annot	2	3
GVOG19810	2	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	1	PF12799	LRR; LRR_4; Leucine Rich repeats (2 copies)	2	2
GVOG19811	2	no_annot	no_annot	no_annot	no_annot	2	no_annot	no_annot	2	2
GVOG19812	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	4	4
GVOG19813	45	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	15	PF05637	GT-A; Glyco_transf_34; galactosyl transferase GMA12/MNN10 family	27	45
GVOG19814	13	COG5164	K	Transcription	cell wall organization	9	PF01391	; Collagen; Collagen triple helix repeat (20 copies)	11	13
GVOG19815	66	no_annot	no_annot	no_annot	no_annot	48	no_annot	no_annot	62	66
GVOG19816	28	32U7V	S	Function unknown	unknown	18	no_annot	no_annot	21	28
GVOG19817	16	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	6	PF11820	; DUF3339; Protein of unknown function (DUF3339)	9	16
GVOG19818	19	no_annot	no_annot	no_annot	no_annot	17	no_annot	no_annot	18	19
GVOG19819	21	no_annot	no_annot	no_annot	no_annot	20	no_annot	no_annot	21	21
GVOG19820	22	KOG0908	J	Translation, ribosomal structure and biogenesis	protein-disulfide reductase activity	13	PF00085	Thioredoxin; Thioredoxin; Thioredoxin	21	22
GVOG19821	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_consensus_PFAM	no_consensus_PFAM	5	10
GVOG19822	12	KOG4628	O	Post-translational modification, protein turnover, and chaperones	protein modification by small protein conjugation or removal	9	PF13639	RING; zf-RING_2; Ring finger domain	10	12
GVOG19823	14	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	PF04690	HMG-box; YABBY; YABBY protein	8	14
GVOG19824	19	no_annot	no_annot	no_annot	no_annot	18	no_annot	no_annot	19	19
GVOG19825	13	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	6	PF00505	HMG-box; HMG_box; HMG (high mobility group) box	10	13
GVOG19826	19	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_consensus_PFAM	no_consensus_PFAM	9	19
GVOG19827	11	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	no_consensus_PFAM	no_consensus_PFAM	4	11
GVOG19828	47	COG0420	L	Replication, recombination and repair	3'-5' exonuclease activity	46	no_consensus_PFAM	no_consensus_PFAM	23	47
GVOG19829	20	no_annot	no_annot	no_annot	no_annot	13	no_annot	no_annot	19	20
GVOG19830	23	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	7	PF00085	Thioredoxin; Thioredoxin; Thioredoxin	16	23
GVOG19831	11	no_annot	no_annot	no_annot	no_annot	9	no_consensus_PFAM	no_consensus_PFAM	5	11
GVOG19832	16	no_annot	no_annot	no_annot	no_annot	16	no_annot	no_annot	16	16
GVOG19833	8	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_annot	no_annot	6	8
GVOG19834	10	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	9	10
GVOG19835	11	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_consensus_PFAM	no_consensus_PFAM	4	11
GVOG19836	18	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	7	no_consensus_PFAM	no_consensus_PFAM	6	18
GVOG19837	37	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	11	PF00856	; SET; SET domain	27	37
GVOG19838	14	338R3	L	Replication, recombination and repair	NUMOD3 motif (2 copies)	9	no_annot	no_annot	10	14
GVOG19839	12	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	5	no_annot	no_annot	12	12
GVOG19840	15	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	5	PF05050	NADP_Rossmann; Methyltransf_21; Methyltransferase FkbM domain	13	15
GVOG19841	15	arCOG05022	S	Function unknown	Sugar efflux transporter for intercellular exchange	9	PF04193	MtN3-like; PQ-loop; PQ loop repeat	8	15
GVOG19842	9	2ZF32	S	Function unknown	unknown	8	no_annot	no_annot	5	9
GVOG19843	9	2TMTK	S	Function unknown	YABBY protein	5	PF00505	HMG-box; HMG_box; HMG (high mobility group) box	7	9
GVOG19844	29	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	11	no_annot	no_annot	29	29
GVOG19845	10	2STRS	S	Function unknown	unknown	10	no_annot	no_annot	10	10
GVOG19846	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_annot	no_annot	6	10
GVOG19847	15	2RX0Y	S	Function unknown	unknown	8	no_annot	no_annot	9	15
GVOG19848	39	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	17	no_annot	no_annot	23	39
GVOG19849	17	no_annot	no_annot	no_annot	no_annot	12	no_annot	no_annot	14	17
GVOG19850	48	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	23	no_annot	no_annot	48	48
GVOG19851	14	COG0420	L	Replication, recombination and repair	3'-5' exonuclease activity	14	PF00149	Calcineurin; Metallophos; Calcineurin-like phosphoesterase	12	14
GVOG19852	8	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	PF16363	NADP_Rossmann; GDP_Man_Dehyd; GDP-mannose 4,6 dehydratase	5	8
GVOG19853	8	KOG0743	O	Post-translational modification, protein turnover, and chaperones	respiratory chain complex III assembly	8	PF00004	P-loop_NTPase; AAA; ATPase family associated with various cellular activities (AAA)	7	8
GVOG19854	17	no_annot	no_annot	no_annot	no_annot	17	no_annot	no_annot	17	17
GVOG19855	7	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	7	7
GVOG19856	28	no_annot	no_annot	no_annot	no_annot	24	no_annot	no_annot	28	28
GVOG19857	14	no_annot	no_annot	no_annot	no_annot	13	no_annot	no_annot	13	14
GVOG19858	14	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	no_annot	no_annot	11	14
GVOG19859	15	2QSRN	S	Function unknown	Chaperone of endosialidase	8	PF13884	; Peptidase_S74; Chaperone of endosialidase	11	15
GVOG19860	36	2SSZG	S	Function unknown	Large eukaryotic DNA virus major capsid protein	33	PF16903	Nucleoplasmin; Capsid_N; Major capsid protein N-terminus	20	36
GVOG19861	17	no_annot	no_annot	no_annot	no_annot	17	no_annot	no_annot	17	17
GVOG19862	17	no_annot	no_annot	no_annot	no_annot	17	no_annot	no_annot	17	17
GVOG19863	9	no_annot	no_annot	no_annot	no_annot	9	no_annot	no_annot	9	9
GVOG19864	28	no_annot	no_annot	no_annot	no_annot	27	no_annot	no_annot	28	28
GVOG19865	21	no_annot	no_annot	no_annot	no_annot	18	no_annot	no_annot	21	21
GVOG19866	25	no_annot	no_annot	no_annot	no_annot	20	no_annot	no_annot	21	25
GVOG19867	10	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	no_annot	no_annot	8	10
GVOG19868	7	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	no_annot	no_annot	7	7
GVOG19869	23	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	8	no_annot	no_annot	22	23
GVOG19870	9	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	9	9
GVOG19871	8	2S45Q	S	Function unknown	D5 N terminal like	8	PF08706	; D5_N; D5 N terminal like	8	8
GVOG19872	8	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	PF00004	P-loop_NTPase; AAA; ATPase family associated with various cellular activities (AAA)	8	8
GVOG19873	129	no_annot	no_annot	no_annot	no_annot	100	no_annot	no_annot	129	129
GVOG19874	5	no_annot	no_annot	no_annot	no_annot	4	PF03496	ADP-ribosyl; ADPrib_exo_Tox; ADP-ribosyltransferase exoenzyme	3	5
GVOG19875	5	33AUY	L	Replication, recombination and repair	HNH endonuclease domain protein	5	PF13392	His-Me_finger; HNH_3; HNH endonuclease	5	5
GVOG19876	5	2SFE8	B	Chromatin structure and dynamics	HMG (high mobility group) box	3	PF00505	HMG-box; HMG_box; HMG (high mobility group) box	3	5
GVOG19877	6	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	6
GVOG19878	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG19879	5	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	5	5
GVOG19880	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG19881	6	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	3	PF09612	; HtrL_YibB; Bacterial protein of unknown function (HtrL_YibB)	4	6
GVOG19882	18	2SSZG	S	Function unknown	Large eukaryotic DNA virus major capsid protein	18	PF16903	Nucleoplasmin; Capsid_N; Major capsid protein N-terminus	14	18
GVOG19883	15	KOG3218	K	Transcription	DNA-directed 5'-3' RNA polymerase activity	15	PF01191	; RNA_pol_Rpb5_C; RNA polymerase Rpb5, C-terminal domain	15	15
GVOG19884	12	KOG4602	Q	Secondary metabolites biosynthesis, transport, and catabolism	cerebellar neuron development	10	PF05741	; zf-nanos; Nanos RNA binding domain	10	12
GVOG19885	8	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	8	8
GVOG19886	8	30REM	S	Function unknown	unknown	5	PF13475	; DUF4116; Domain of unknown function (DUF4116)	8	8
GVOG19887	16	no_annot	no_annot	no_annot	no_annot	12	no_annot	no_annot	16	16
GVOG19888	24	KOG2756	E	Amino acid transport and metabolism	5'-tyrosyl-DNA phosphodiesterase activity	15	PF03372	DNase_I-like; Exo_endo_phos; Endonuclease/Exonuclease/phosphatase family	21	24
GVOG19889	21	no_annot	no_annot	no_annot	no_annot	18	no_annot	no_annot	21	21
GVOG19890	16	no_annot	no_annot	no_annot	no_annot	16	no_annot	no_annot	16	16
GVOG19891	9	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	no_annot	no_annot	9	9
GVOG19892	10	2RX0Y	S	Function unknown	unknown	7	no_annot	no_annot	9	10
GVOG19893	9	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	9	9
GVOG19894	30	KOG0969	L	Replication, recombination and repair	DNA replication proofreading	30	PF00136	DNA_pol_B-like; DNA_pol_B; DNA polymerase family B	29	30
GVOG19895	15	no_annot	no_annot	no_annot	no_annot	15	no_annot	no_annot	15	15
GVOG19896	42	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	17	PF00226	Chaperone-J; DnaJ; DnaJ domain	42	42
GVOG19897	20	no_annot	no_annot	no_annot	no_annot	11	no_annot	no_annot	18	20
GVOG19898	18	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	6	no_annot	no_annot	18	18
GVOG19899	16	no_annot	no_annot	no_annot	no_annot	15	no_annot	no_annot	16	16
GVOG19900	8	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	PF01428	; zf-AN1; AN1-like Zinc finger	7	8
GVOG19901	8	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	8
GVOG19902	8	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	8
GVOG19903	6	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	6	6
GVOG19904	5	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG19905	6	COG3475	M	Cell wall/membrane/envelope biogenesis	LICD family	5	PF04991	NTP_transf; LicD; LicD family	6	6
GVOG19906	11	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	11	11
GVOG19907	19	COG2076	P	Inorganic ion transport and metabolism	Multidrug Resistance protein	14	PF00893	DMT; Multi_Drug_Res; Small Multidrug Resistance protein	19	19
GVOG19908	13	no_annot	no_annot	no_annot	no_annot	11	no_annot	no_annot	13	13
GVOG19909	21	no_annot	no_annot	no_annot	no_annot	20	no_annot	no_annot	21	21
GVOG19910	21	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	7	no_annot	no_annot	18	21
GVOG19911	18	no_annot	no_annot	no_annot	no_annot	12	no_annot	no_annot	18	18
GVOG19912	22	no_annot	no_annot	no_annot	no_annot	15	no_annot	no_annot	21	22
GVOG19913	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	4	5
GVOG19914	5	COG3751	O	Post-translational modification, protein turnover, and chaperones	2OG-Fe(II) oxygenase superfamily	3	no_annot	no_annot	4	5
GVOG19915	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG19916	5	KOG1550	T	Signal transduction mechanisms	ERAD pathway	5	PF08238	TPR; Sel1; Sel1 repeat	4	5
GVOG19917	3	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19918	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19919	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19920	5	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	5	5
GVOG19921	4	33CTH	S	Function unknown	MORN repeat variant	3	PF07661	MORN; MORN_2; MORN repeat variant	4	5
GVOG19922	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG19923	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG19924	5	COG4642	M	Cell wall/membrane/envelope biogenesis	MORN repeat	5	PF02493	MORN; MORN; MORN repeat	5	5
GVOG19925	4	2SCEZ	S	Function unknown	unknown	3	no_consensus_PFAM	no_consensus_PFAM	2	4
GVOG19926	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19927	4	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	4	4
GVOG19928	21	32XG5	S	Function unknown	PFAM Pathogenesis-related transcriptional factor and ERF	15	no_annot	no_annot	12	21
GVOG19929	5	337KY	S	Function unknown	unknown	5	no_annot	no_annot	5	5
GVOG19930	8	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	8	8
GVOG19931	5	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG19932	12	COG3617	K	Transcription	BRO family, N-terminal domain	9	PF02498	; Bro-N; BRO family, N-terminal domain	7	12
GVOG19933	5	KOG2458	CO	Energy production and conversion;Post-translational modification, protein turnover, and chaperones	glucosyltransferase activity	3	PF05686	GT-B; Glyco_transf_90; Glycosyl transferase family 90	5	5
GVOG19934	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19935	25	COG2176	L	Replication, recombination and repair	DNA-directed DNA polymerase activity	18	PF00929	RNase_H; RNase_T; Exonuclease	23	25
GVOG19936	4	2RZCC	S	Function unknown	unknown	4	no_consensus_PFAM	no_consensus_PFAM	2	5
GVOG19937	3	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19938	4	no_annot	no_annot	no_annot	no_annot	4	no_annot	no_annot	4	4
GVOG19939	5	2Z9J9	S	Function unknown	KilA-N	4	PF04383	HTH; KilA-N; KilA-N domain	5	5
GVOG19940	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	4	4
GVOG19941	4	KOG2004	O	Post-translational modification, protein turnover, and chaperones	ATP-dependent serine protease that mediates the selective degradation of misfolded, unassembled or oxidatively damaged polypeptides as well as certain short-lived regulatory proteins in the mitochondrial matrix. May also have a chaperone function in the assembly of inner membrane protein complexes. Participates in the regulation of mitochondrial gene expression and in the maintenance of the integrity of the mitochondrial genome. Binds to mitochondrial	4	PF05362	S5; Lon_C; Lon protease (S16) C-terminal proteolytic domain	4	4
GVOG19942	3	COG1996	K	Transcription	Psort location Cytoplasmic, score	4	PF14311	Zn_Beta_Ribbon; DUF4379; Probable Zinc-ribbon domain	4	4
GVOG19943	4	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	5	5
GVOG19944	4	no_annot	no_annot	no_annot	no_annot	3	no_annot	no_annot	4	4
GVOG19945	10	no_annot	no_annot	no_annot	no_annot	8	no_annot	no_annot	10	10
GVOG19946	7	2Z7XI	S	Function unknown	Glycosyl transferase family 90	5	PF05686	GT-B; Glyco_transf_90; Glycosyl transferase family 90	7	7
GVOG19947	7	no_annot	no_annot	no_annot	no_annot	7	no_annot	no_annot	7	7
GVOG19948	7	KOG0743	O	Post-translational modification, protein turnover, and chaperones	respiratory chain complex III assembly	7	PF00004	P-loop_NTPase; AAA; ATPase family associated with various cellular activities (AAA)	7	7
GVOG19949	7	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	7	7
GVOG19950	7	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	7
GVOG19951	11	no_annot	no_annot	no_annot	no_annot	11	no_annot	no_annot	11	11
GVOG19952	14	2Z9ZT	S	Function unknown	unknown	9	no_annot	no_annot	14	14
GVOG19953	148	COG0692	L	Replication, recombination and repair	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	148	PF03167	; UDG; Uracil DNA glycosylase superfamily	113	148
GVOG19954	4	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	6	6
GVOG19955	6	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	6	6
GVOG19956	6	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	2	no_annot	no_annot	6	6
GVOG19957	6	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	6	6
GVOG19958	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG19959	6	no_annot	no_annot	no_annot	no_annot	6	no_annot	no_annot	6	6
GVOG19960	6	no_annot	no_annot	no_annot	no_annot	5	no_annot	no_annot	6	6
GVOG19961	8	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	no_consensus_NOG	4	PF08793	; 2C_adapt; 2-cysteine adaptor domain	5	8
GVOG19962	13	KOG0214	K	Transcription	DNA-directed 5'-3' RNA polymerase activity	13	PF00562	LEF-8-like; RNA_pol_Rpb2_6; RNA polymerase Rpb2, domain 6	12	13
